utc,node_index,expected_answer,rerun_answer,seconds,fixed_signature,reason,mismatch
2026-05-02T21:28:01+00:00,8552,unsat,unsat,0.059,"12=2,13=2,14=2,15=1,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:03+00:00,8553,unsat,unsat,1.693,"12=0,13=0,14=0,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:05+00:00,8554,unsat,unsat,2.075,"12=1,13=0,14=0,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:08+00:00,8555,unsat,unsat,2.534,"12=2,13=0,14=0,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:08+00:00,8556,unsat,unsat,0.643,"12=0,13=1,14=0,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:09+00:00,8557,unsat,unsat,0.294,"12=1,13=1,14=0,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:10+00:00,8558,unsat,unsat,0.883,"12=2,13=1,14=0,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:11+00:00,8559,unsat,unsat,1.168,"12=0,13=2,14=0,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:12+00:00,8560,unsat,unsat,1.138,"12=1,13=2,14=0,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:14+00:00,8561,unsat,unsat,1.903,"12=2,13=2,14=0,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:15+00:00,8562,unsat,unsat,1.108,"12=0,13=0,14=1,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:16+00:00,8563,unsat,unsat,1.37,"12=1,13=0,14=1,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:18+00:00,8564,unsat,unsat,1.998,"12=2,13=0,14=1,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:19+00:00,8565,unsat,unsat,0.38,"12=0,13=1,14=1,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:19+00:00,8566,unsat,unsat,0.266,"12=1,13=1,14=1,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:19+00:00,8567,unsat,unsat,0.143,"12=2,13=1,14=1,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:20+00:00,8568,unsat,unsat,1.205,"12=0,13=2,14=1,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:21+00:00,8569,unsat,unsat,0.473,"12=1,13=2,14=1,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:21+00:00,8570,unsat,unsat,0.728,"12=2,13=2,14=1,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:23+00:00,8571,unsat,unsat,2.037,"12=0,13=0,14=2,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:25+00:00,8572,unsat,unsat,1.975,"12=1,13=0,14=2,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:27+00:00,8573,unsat,unsat,1.822,"12=2,13=0,14=2,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:28+00:00,8574,unsat,unsat,0.748,"12=0,13=1,14=2,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:28+00:00,8575,unsat,unsat,0.27,"12=1,13=1,14=2,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:28+00:00,8576,unsat,unsat,0.022,"12=2,13=1,14=2,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:30+00:00,8577,unsat,unsat,1.569,"12=0,13=2,14=2,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:31+00:00,8578,unsat,unsat,0.731,"12=1,13=2,14=2,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:31+00:00,8579,unsat,unsat,0.447,"12=2,13=2,14=2,15=2,16=0,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:34+00:00,8580,unsat,unsat,2.947,"12=0,13=0,14=0,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:35+00:00,8581,unsat,unsat,0.564,"12=1,13=0,14=0,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:36+00:00,8582,unsat,unsat,1.55,"12=2,13=0,14=0,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:39+00:00,8583,unsat,unsat,2.974,"12=0,13=1,14=0,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:41+00:00,8584,unsat,unsat,1.772,"12=1,13=1,14=0,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:43+00:00,8585,unsat,unsat,1.965,"12=2,13=1,14=0,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:58+00:00,8586,unsat,unsat,4.548,"12=0,13=2,14=0,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:28:59+00:00,8587,unsat,unsat,1.047,"12=1,13=2,14=0,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:00+00:00,8588,unsat,unsat,1.059,"12=2,13=2,14=0,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:03+00:00,8589,unsat,unsat,2.508,"12=0,13=0,14=1,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:03+00:00,8590,unsat,unsat,0.838,"12=1,13=0,14=1,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:04+00:00,8591,unsat,unsat,0.505,"12=2,13=0,14=1,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:04+00:00,8592,unsat,unsat,0.32,"12=0,13=1,14=1,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:07+00:00,8593,unsat,unsat,2.454,"12=1,13=1,14=1,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:07+00:00,8594,unsat,unsat,0.118,"12=2,13=1,14=1,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:11+00:00,8595,unsat,unsat,3.757,"12=0,13=2,14=1,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:11+00:00,8596,unsat,unsat,0.014,"12=1,13=2,14=1,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:11+00:00,8597,unsat,unsat,0.479,"12=2,13=2,14=1,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:15+00:00,8598,unsat,unsat,4.03,"12=0,13=0,14=2,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:19+00:00,8599,unsat,unsat,3.446,"12=1,13=0,14=2,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:20+00:00,8600,unsat,unsat,1.505,"12=2,13=0,14=2,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:29+00:00,8601,unsat,unsat,9.392,"12=0,13=1,14=2,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:33+00:00,8602,unsat,unsat,3.63,"12=1,13=1,14=2,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:33+00:00,8603,unsat,unsat,0.062,"12=2,13=1,14=2,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:37+00:00,8604,unsat,unsat,3.814,"12=0,13=2,14=2,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:38+00:00,8605,unsat,unsat,1.489,"12=1,13=2,14=2,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:39+00:00,8606,unsat,unsat,0.06,"12=2,13=2,14=2,15=0,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:39+00:00,8607,unsat,unsat,0.225,"12=0,13=0,14=0,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:39+00:00,8608,unsat,unsat,0.429,"12=1,13=0,14=0,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:39+00:00,8609,unsat,unsat,0.317,"12=2,13=0,14=0,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:40+00:00,8610,unsat,unsat,0.795,"12=0,13=1,14=0,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:41+00:00,8611,unsat,unsat,0.959,"12=1,13=1,14=0,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:42+00:00,8612,unsat,unsat,1.058,"12=2,13=1,14=0,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:42+00:00,8613,unsat,unsat,0.2,"12=0,13=2,14=0,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:43+00:00,8614,unsat,unsat,0.658,"12=1,13=2,14=0,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:44+00:00,8615,unsat,unsat,0.373,"12=2,13=2,14=0,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:44+00:00,8616,unsat,unsat,0.298,"12=0,13=0,14=1,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:44+00:00,8617,unsat,unsat,0.373,"12=1,13=0,14=1,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:44+00:00,8618,unsat,unsat,0.18,"12=2,13=0,14=1,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:45+00:00,8619,unsat,unsat,0.444,"12=0,13=1,14=1,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:46+00:00,8620,unsat,unsat,0.875,"12=1,13=1,14=1,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:46+00:00,8621,unsat,unsat,0.426,"12=2,13=1,14=1,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:46+00:00,8622,unsat,unsat,0.294,"12=0,13=2,14=1,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:46+00:00,8623,unsat,unsat,0.089,"12=1,13=2,14=1,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:47+00:00,8624,unsat,unsat,0.551,"12=2,13=2,14=1,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:48+00:00,8625,unsat,unsat,0.653,"12=0,13=0,14=2,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:50+00:00,8626,unsat,unsat,2.49,"12=1,13=0,14=2,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:52+00:00,8627,unsat,unsat,1.613,"12=2,13=0,14=2,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:54+00:00,8628,unsat,unsat,2.318,"12=0,13=1,14=2,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:58+00:00,8629,unsat,unsat,4.312,"12=1,13=1,14=2,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:29:59+00:00,8630,unsat,unsat,0.119,"12=2,13=1,14=2,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:00+00:00,8631,unsat,unsat,1.041,"12=0,13=2,14=2,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8632,unsat,unsat,1.172,"12=1,13=2,14=2,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8633,unsat,unsat,0.063,"12=2,13=2,14=2,15=1,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8634,unsat,unsat,0.024,"12=0,13=0,14=0,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8635,unsat,unsat,0.005,"12=1,13=0,14=0,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8636,unsat,unsat,0.007,"12=2,13=0,14=0,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8637,unsat,unsat,0.019,"12=0,13=1,14=0,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8638,unsat,unsat,0.005,"12=1,13=1,14=0,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8639,unsat,unsat,0.019,"12=2,13=1,14=0,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8640,unsat,unsat,0.016,"12=0,13=2,14=0,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8641,unsat,unsat,0.004,"12=1,13=2,14=0,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8642,unsat,unsat,0.008,"12=2,13=2,14=0,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8643,unsat,unsat,0.004,"12=0,13=0,14=1,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8644,unsat,unsat,0.004,"12=1,13=0,14=1,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8645,unsat,unsat,0.004,"12=2,13=0,14=1,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8646,unsat,unsat,0.012,"12=0,13=1,14=1,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8647,unsat,unsat,0.006,"12=1,13=1,14=1,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8648,unsat,unsat,0.006,"12=2,13=1,14=1,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8649,unsat,unsat,0.004,"12=0,13=2,14=1,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8650,unsat,unsat,0.003,"12=1,13=2,14=1,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8651,unsat,unsat,0.003,"12=2,13=2,14=1,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8652,unsat,unsat,0.003,"12=0,13=0,14=2,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8653,unsat,unsat,0.003,"12=1,13=0,14=2,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8654,unsat,unsat,0.003,"12=2,13=0,14=2,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8655,unsat,unsat,0.003,"12=0,13=1,14=2,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8656,unsat,unsat,0.003,"12=1,13=1,14=2,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8657,unsat,unsat,0.003,"12=2,13=1,14=2,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8658,unsat,unsat,0.004,"12=0,13=2,14=2,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8659,unsat,unsat,0.003,"12=1,13=2,14=2,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:01+00:00,8660,unsat,unsat,0.003,"12=2,13=2,14=2,15=2,16=1,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:02+00:00,8661,unsat,unsat,1.357,"12=0,13=0,14=0,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:03+00:00,8662,unsat,unsat,0.747,"12=1,13=0,14=0,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:04+00:00,8663,unsat,unsat,0.548,"12=2,13=0,14=0,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:05+00:00,8664,unsat,unsat,1.428,"12=0,13=1,14=0,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:06+00:00,8665,unsat,unsat,0.474,"12=1,13=1,14=0,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:07+00:00,8666,unsat,unsat,1.009,"12=2,13=1,14=0,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:08+00:00,8667,unsat,unsat,1.705,"12=0,13=2,14=0,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:09+00:00,8668,unsat,unsat,0.34,"12=1,13=2,14=0,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:09+00:00,8669,unsat,unsat,0.139,"12=2,13=2,14=0,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:10+00:00,8670,unsat,unsat,0.834,"12=0,13=0,14=1,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:10+00:00,8671,unsat,unsat,0.613,"12=1,13=0,14=1,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:11+00:00,8672,unsat,unsat,0.669,"12=2,13=0,14=1,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:11+00:00,8673,unsat,unsat,0.245,"12=0,13=1,14=1,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:13+00:00,8674,unsat,unsat,1.61,"12=1,13=1,14=1,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:13+00:00,8675,unsat,unsat,0.073,"12=2,13=1,14=1,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:16+00:00,8676,unsat,unsat,2.937,"12=0,13=2,14=1,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:16+00:00,8677,unsat,unsat,0.014,"12=1,13=2,14=1,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:16+00:00,8678,unsat,unsat,0.257,"12=2,13=2,14=1,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:19+00:00,8679,unsat,unsat,2.891,"12=0,13=0,14=2,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:21+00:00,8680,unsat,unsat,1.616,"12=1,13=0,14=2,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:22+00:00,8681,unsat,unsat,1.026,"12=2,13=0,14=2,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:25+00:00,8682,unsat,unsat,3.37,"12=0,13=1,14=2,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:26+00:00,8683,unsat,unsat,1.327,"12=1,13=1,14=2,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:26+00:00,8684,unsat,unsat,0.201,"12=2,13=1,14=2,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:31+00:00,8685,unsat,unsat,4.23,"12=0,13=2,14=2,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:31+00:00,8686,unsat,unsat,0.121,"12=1,13=2,14=2,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:31+00:00,8687,unsat,unsat,0.082,"12=2,13=2,14=2,15=0,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:31+00:00,8688,unsat,unsat,0.012,"12=0,13=0,14=0,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:31+00:00,8689,unsat,unsat,0.008,"12=1,13=0,14=0,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:31+00:00,8690,unsat,unsat,0.007,"12=2,13=0,14=0,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:31+00:00,8691,unsat,unsat,0.018,"12=0,13=1,14=0,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:31+00:00,8692,unsat,unsat,0.006,"12=1,13=1,14=0,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:31+00:00,8693,unsat,unsat,0.007,"12=2,13=1,14=0,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:31+00:00,8694,unsat,unsat,0.004,"12=0,13=2,14=0,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:31+00:00,8695,unsat,unsat,0.005,"12=1,13=2,14=0,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:31+00:00,8696,unsat,unsat,0.004,"12=2,13=2,14=0,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:31+00:00,8697,unsat,unsat,0.003,"12=0,13=0,14=1,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:31+00:00,8698,unsat,unsat,0.003,"12=1,13=0,14=1,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:31+00:00,8699,unsat,unsat,0.003,"12=2,13=0,14=1,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:31+00:00,8700,unsat,unsat,0.309,"12=0,13=1,14=1,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:32+00:00,8701,unsat,unsat,0.503,"12=1,13=1,14=1,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:32+00:00,8702,unsat,unsat,0.408,"12=2,13=1,14=1,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:32+00:00,8703,unsat,unsat,0.242,"12=0,13=2,14=1,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:32+00:00,8704,unsat,unsat,0.059,"12=1,13=2,14=1,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:32+00:00,8705,unsat,unsat,0.017,"12=2,13=2,14=1,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:33+00:00,8706,unsat,unsat,0.521,"12=0,13=0,14=2,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:33+00:00,8707,unsat,unsat,0.006,"12=1,13=0,14=2,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:33+00:00,8708,unsat,unsat,0.004,"12=2,13=0,14=2,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:34+00:00,8709,unsat,unsat,0.821,"12=0,13=1,14=2,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:35+00:00,8710,unsat,unsat,1.598,"12=1,13=1,14=2,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:36+00:00,8711,unsat,unsat,0.204,"12=2,13=1,14=2,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:36+00:00,8712,unsat,unsat,0.255,"12=0,13=2,14=2,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:38+00:00,8713,unsat,unsat,2.497,"12=1,13=2,14=2,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:38+00:00,8714,unsat,unsat,0.01,"12=2,13=2,14=2,15=1,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:39+00:00,8715,unsat,unsat,0.405,"12=0,13=0,14=0,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:40+00:00,8716,unsat,unsat,0.869,"12=1,13=0,14=0,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:41+00:00,8717,unsat,unsat,1.167,"12=2,13=0,14=0,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:42+00:00,8718,unsat,unsat,0.771,"12=0,13=1,14=0,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:43+00:00,8719,unsat,unsat,0.99,"12=1,13=1,14=0,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:44+00:00,8720,unsat,unsat,1.448,"12=2,13=1,14=0,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:45+00:00,8721,unsat,unsat,0.705,"12=0,13=2,14=0,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:45+00:00,8722,unsat,unsat,0.643,"12=1,13=2,14=0,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:46+00:00,8723,unsat,unsat,0.584,"12=2,13=2,14=0,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:47+00:00,8724,unsat,unsat,0.593,"12=0,13=0,14=1,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:48+00:00,8725,unsat,unsat,1.134,"12=1,13=0,14=1,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:49+00:00,8726,unsat,unsat,0.91,"12=2,13=0,14=1,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:49+00:00,8727,unsat,unsat,0.12,"12=0,13=1,14=1,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:51+00:00,8728,unsat,unsat,2.566,"12=1,13=1,14=1,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:52+00:00,8729,unsat,unsat,0.539,"12=2,13=1,14=1,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:53+00:00,8730,unsat,unsat,0.698,"12=0,13=2,14=1,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:53+00:00,8731,unsat,unsat,0.008,"12=1,13=2,14=1,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:54+00:00,8732,unsat,unsat,1.824,"12=2,13=2,14=1,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:55+00:00,8733,unsat,unsat,1.0,"12=0,13=0,14=2,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:56+00:00,8734,unsat,unsat,1.032,"12=1,13=0,14=2,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:30:59+00:00,8735,unsat,unsat,2.566,"12=2,13=0,14=2,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:31:00+00:00,8736,unsat,unsat,0.887,"12=0,13=1,14=2,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:31:01+00:00,8737,unsat,unsat,0.942,"12=1,13=1,14=2,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:31:01+00:00,8738,unsat,unsat,0.026,"12=2,13=1,14=2,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:31:01+00:00,8739,unsat,unsat,0.294,"12=0,13=2,14=2,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:31:01+00:00,8740,unsat,unsat,0.276,"12=1,13=2,14=2,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:31:09+00:00,8741,unsat,unsat,8.034,"12=2,13=2,14=2,15=2,16=2,17=2,18=2,19=0,20=1",,0
2026-05-02T21:31:13+00:00,8742,unsat,unsat,3.403,"12=0,13=0,14=0,15=0,16=0,17=0,18=0,19=1,20=1",,0
2026-05-02T21:31:14+00:00,8743,unsat,unsat,1.022,"12=1,13=0,14=0,15=0,16=0,17=0,18=0,19=1,20=1",,0
2026-05-02T21:31:14+00:00,8744,unsat,unsat,0.53,"12=2,13=0,14=0,15=0,16=0,17=0,18=0,19=1,20=1",,0
