stratum,A_param,B_param,d,x21,Assoc,rawI,rawB,rawH,I_tot,B_tot,H_tot,H_pos,H_neg_abs,N_neg,h_loc_min,h_loc_max,H_RRR,H_RRS,H_RSR,H_SRR,H_DIST
affine,200,002,221,000222111222222222221,186,1561,1010,551,9366,6060,3306,3720,414,90,-8,18,660,306,1152,324,864
affine,200,010,221,000222111012012012221,150,1570,1013,557,9420,6078,3342,3714,372,159,-4,18,696,468,936,378,864
affine,200,011,221,000222111120120120221,168,1600,974,626,9600,5844,3756,4146,390,96,-6,18,696,540,1332,324,864
affine,200,012,221,000222111201201201221,159,1597,986,611,9582,5916,3666,4020,354,105,-4,18,696,522,1206,378,864
affine,200,020,221,000222111021021021221,159,1585,992,593,9510,5952,3558,3966,408,141,-4,18,696,504,1152,342,864
affine,200,021,221,000222111102102102221,150,1582,1010,572,9492,6060,3432,3732,300,114,-4,18,696,486,990,396,864
affine,200,022,221,000222111210210210221,168,1612,971,641,9672,5826,3846,4254,408,105,-6,18,696,558,1386,342,864
affine,200,100,221,000222111000111222221,348,1300,1073,227,7800,6438,1362,1614,252,54,-8,12,336,774,252,0,0
affine,200,101,221,000222111111222000221,132,1891,1652,239,11346,9912,1434,1920,486,66,-14,18,480,378,252,162,162
affine,200,102,221,000222111222000111221,132,1876,1652,224,11256,9912,1344,1974,630,75,-12,18,462,306,252,162,162
affine,200,110,221,000222111012120201221,231,1624,1365,259,9744,8190,1554,3054,1500,258,-12,16,426,378,408,126,216
affine,200,111,221,000222111120201012221,240,1651,1341,310,9906,8046,1860,3036,1176,231,-12,16,426,486,408,270,270
affine,200,112,221,000222111201012120221,222,1609,1389,220,9654,8334,1320,2916,1596,282,-12,16,426,396,408,-72,162
affine,200,120,221,000222111021102210221,231,1628,1365,263,9768,8190,1578,3036,1458,255,-12,16,426,396,414,126,216
affine,200,121,221,000222111102210021221,222,1607,1389,218,9642,8334,1308,2928,1620,279,-12,16,426,378,414,-72,162
affine,200,122,221,000222111210021102221,240,1652,1341,311,9912,8046,1866,3036,1170,228,-12,16,426,486,414,270,270
affine,200,200,221,000222111000222111221,177,1723,1568,155,10338,9408,930,1596,666,81,-14,18,498,180,252,0,0
affine,200,201,221,000222111111000222221,213,1666,1388,278,9996,8328,1668,1998,330,75,-8,18,390,594,252,216,216
affine,200,202,221,000222111222111000221,195,1693,1481,212,10158,8886,1272,1824,552,78,-10,18,444,360,252,108,108
affine,200,210,221,000222111012201120221,222,1640,1383,257,9840,8298,1542,3090,1548,261,-14,18,444,354,408,120,216
affine,200,211,221,000222111120012201221,222,1634,1383,251,9804,8298,1506,3066,1560,264,-14,18,444,318,408,120,216
affine,200,212,221,000222111201120012221,222,1646,1389,257,9876,8334,1542,3078,1536,255,-14,18,444,390,408,84,216
affine,200,220,221,000222111021210102221,222,1646,1387,259,9876,8322,1554,3078,1524,252,-14,18,444,384,414,96,216
affine,200,221,221,000222111102021210221,222,1643,1387,256,9858,8322,1536,3090,1554,258,-14,18,444,366,414,96,216
affine,200,222,221,000222111210102021221,222,1634,1381,253,9804,8286,1518,3066,1548,258,-14,18,444,312,414,132,216
affine,201,000,221,111000222000000000221,222,1567,776,791,9402,4656,4746,4752,6,3,-2,18,606,990,1314,540,1296
affine,201,001,221,111000222111111111221,222,1540,821,719,9240,4926,4314,4374,60,30,-2,18,606,720,1206,540,1242
affine,201,002,221,111000222222222222221,303,1351,740,611,8106,4440,3666,3702,36,18,-2,18,552,1044,1152,540,378
affine,201,010,221,111000222012012012221,195,1522,878,644,9132,5268,3864,4098,234,99,-6,18,588,720,1098,594,864
affine,201,011,221,111000222120120120221,186,1489,914,575,8934,5484,3450,3630,180,54,-6,18,588,630,828,540,864
affine,201,012,221,111000222201201201221,204,1531,857,674,9186,5142,4044,4314,270,81,-4,18,588,774,1224,594,864
affine,201,020,221,111000222021021021221,186,1501,911,590,9006,5466,3540,3720,180,63,-6,18,588,648,882,558,864
affine,201,021,221,111000222102102102221,204,1543,854,689,9258,5124,4134,4386,252,72,-4,18,588,792,1278,612,864
affine,201,022,221,111000222210210210221,195,1510,884,626,9060,5304,3756,4008,252,99,-6,18,588,702,1044,558,864
affine,201,100,221,111000222000111222221,384,1189,893,296,7134,5358,1776,1854,78,39,-2,12,228,864,252,216,216
affine,201,101,221,111000222111222000221,168,1834,1472,362,11004,8832,2172,2376,204,51,-8,18,372,792,252,378,378
affine,201,102,221,111000222222000111221,168,1819,1472,347,10914,8832,2082,2430,348,69,-10,18,354,720,252,378,378
affine,201,110,221,111000222012120201221,267,1561,1221,340,9366,7326,2040,3336,1296,273,-10,16,318,810,354,342,216
affine,201,111,221,111000222120201012221,276,1567,1197,370,9402,7182,2220,3432,1212,252,-12,16,318,792,354,486,270
affine,201,112,221,111000222201012120221,258,1558,1245,313,9348,7470,1878,3084,1206,279,-10,16,318,900,354,144,162
affine,201,120,221,111000222021102210221,267,1559,1221,338,9354,7326,2028,3342,1314,270,-12,16,318,792,360,342,216
affine,201,121,221,111000222102210021221,258,1559,1245,314,9354,7470,1884,3084,1200,276,-10,16,318,900,360,144,162
affine,201,122,221,111000222210021102221,276,1571,1197,374,9426,7182,2244,3420,1176,249,-10,16,318,810,360,486,270
affine,201,200,221,111000222000222111221,213,1666,1388,278,9996,8328,1668,1998,330,75,-8,18,390,594,252,216,216
affine,201,201,221,111000222111000222221,249,1609,1208,401,9654,7248,2406,2556,150,39,-8,18,282,1008,252,432,432
affine,201,202,221,111000222222111000221,231,1636,1301,335,9816,7806,2010,2280,270,63,-10,18,336,774,252,324,324
affine,201,210,221,111000222012201120221,258,1577,1239,338,9462,7434,2028,3378,1350,261,-14,18,336,786,354,336,216
affine,201,211,221,111000222120012201221,258,1574,1239,335,9444,7434,2010,3390,1380,270,-14,18,336,768,354,336,216
affine,201,212,221,111000222201120012221,258,1571,1245,326,9426,7470,1956,3378,1422,276,-14,18,336,750,354,300,216
affine,201,220,221,111000222021210102221,258,1577,1243,334,9462,7458,2004,3384,1380,270,-14,18,336,780,360,312,216
affine,201,221,221,111000222102021210221,258,1571,1243,328,9426,7458,1968,3390,1422,276,-14,18,336,744,360,312,216
affine,201,222,221,111000222210102021221,258,1577,1237,340,9462,7422,2040,3372,1332,249,-14,18,336,780,360,348,216
affine,202,000,221,222111000000000000221,204,1603,860,743,9618,5160,4458,4602,144,48,-8,18,660,918,1314,432,1134
affine,202,001,221,222111000111111111221,285,1387,770,617,8322,4620,3702,3792,90,21,-8,18,660,972,1206,432,432
affine,202,002,221,222111000222222222221,204,1522,932,590,9132,5592,3540,3984,444,87,-10,18,606,324,1152,432,1026
affine,202,010,221,222111000012012012221,186,1576,914,662,9456,5484,3972,4404,432,120,-6,18,642,648,1332,486,864
affine,202,011,221,222111000120120120221,177,1543,944,599,9258,5664,3594,3972,378,111,-6,18,642,558,1098,432,864
affine,202,012,221,222111000201201201221,168,1540,962,578,9240,5772,3468,3792,324,93,-6,18,642,540,936,486,864
affine,202,020,221,222111000021021021221,186,1564,920,644,9384,5520,3864,4296,432,120,-6,18,642,630,1278,450,864
affine,202,021,221,222111000102102102221,177,1561,932,629,9366,5592,3774,4116,342,93,-6,18,642,612,1152,504,864
affine,202,022,221,222111000210210210221,168,1528,968,560,9168,5808,3360,3702,342,111,-6,18,642,522,882,450,864
affine,202,100,221,222111000000111222221,366,1243,986,257,7458,5916,1542,1788,246,51,-10,12,282,792,252,108,108
affine,202,101,221,222111000111222000221,150,1861,1565,296,11166,9390,1776,2202,426,63,-10,18,426,558,252,270,270
affine,202,102,221,222111000222000111221,150,1846,1565,281,11076,9390,1686,2256,570,69,-16,18,408,486,252,270,270
affine,202,110,221,222111000012120201221,249,1609,1296,313,9654,7776,1878,3138,1260,249,-12,16,372,666,390,234,216
affine,202,111,221,222111000120201012221,258,1603,1272,331,9618,7632,1986,3324,1338,240,-12,16,372,576,390,378,270
affine,202,112,221,222111000201012120221,240,1573,1320,253,9438,7920,1518,3132,1614,279,-12,16,372,558,390,36,162
affine,202,120,221,222111000021102210221,249,1607,1296,311,9642,7776,1866,3126,1260,249,-12,16,372,666,378,234,216
affine,202,121,221,222111000102210021221,240,1574,1320,254,9444,7920,1524,3120,1596,285,-12,16,372,576,378,36,162
affine,202,122,221,222111000210021102221,258,1598,1272,326,9588,7632,1956,3336,1380,246,-12,16,372,558,378,378,270
affine,202,200,221,222111000000222111221,195,1693,1481,212,10158,8886,1272,1824,552,78,-10,18,444,360,252,108,108
affine,202,201,221,222111000111000222221,231,1636,1301,335,9816,7806,2010,2280,270,63,-10,18,336,774,252,324,324
affine,202,202,221,222111000222111000221,213,1663,1394,269,9978,8364,1614,2166,552,69,-16,18,390,540,252,216,216
affine,202,210,221,222111000012201120221,240,1601,1314,287,9606,7884,1722,3282,1560,267,-14,18,390,498,390,228,216
affine,202,211,221,222111000120012201221,240,1610,1314,296,9660,7884,1776,3276,1500,249,-14,18,390,552,390,228,216
affine,202,212,221,222111000201120012221,240,1610,1320,290,9660,7920,1740,3282,1542,255,-14,18,390,552,390,192,216
affine,202,220,221,222111000021210102221,240,1601,1318,283,9606,7908,1698,3264,1566,270,-14,18,390,510,378,204,216
affine,202,221,221,222111000102021210221,240,1610,1318,292,9660,7908,1752,3282,1530,255,-14,18,390,564,378,204,216
affine,202,222,221,222111000210102021221,240,1604,1312,292,9624,7872,1752,3282,1530,261,-14,18,390,528,378,240,216
affine,210,000,221,012201120000000000221,258,1462,759,703,8772,4554,4218,4362,144,57,-4,18,660,948,1122,408,1080
affine,210,001,221,012201120111111111221,258,1366,813,553,8196,4878,3318,3678,360,90,-6,18,660,696,1014,408,540
affine,210,002,221,012201120222222222221,258,1438,849,589,8628,5094,3534,3900,366,114,-6,18,606,588,960,408,972
affine,210,010,221,012201120012012012221,213,1459,873,586,8754,5238,3516,3984,468,141,-8,18,642,678,870,462,864
affine,210,011,221,012201120120120120221,204,1432,903,529,8592,5418,3174,3666,492,147,-6,18,642,552,708,408,864
affine,210,012,221,012201120201201201221,195,1435,903,532,8610,5418,3192,3642,450,159,-8,18,642,534,690,462,864
affine,210,020,221,012201120021021021221,186,1438,924,514,8628,5544,3084,3612,528,180,-6,18,642,570,582,426,864
affine,210,021,221,012201120102102102221,231,1453,846,607,8718,5076,3642,3936,294,102,-6,18,642,624,1032,480,864
affine,210,022,221,012201120210210210221,195,1441,909,532,8646,5454,3192,3636,444,162,-6,18,642,588,672,426,864
affine,210,100,221,012201120000111222221,312,1349,1132,217,8094,6792,1302,2358,1056,264,-8,14,282,876,-156,84,216
affine,210,101,221,012201120111222000221,213,1679,1393,286,10074,8358,1716,3132,1416,255,-12,18,426,516,312,246,216
affine,210,102,221,012201120222000111221,222,1676,1369,307,10056,8214,1842,3348,1506,243,-12,18,408,462,510,246,216
affine,210,110,221,012201120012120201221,276,1493,1220,273,8958,7320,1638,3498,1860,345,-12,16,372,624,216,210,216
affine,210,111,221,012201120120201012221,294,1490,1184,306,8940,7104,1836,3582,1746,348,-10,16,372,570,270,354,270
affine,210,112,221,012201120201012120221,258,1472,1262,210,8832,7572,1260,3240,1980,360,-14,16,372,624,90,12,162
affine,210,120,221,012201120021102210221,276,1485,1226,259,8910,7356,1554,3480,1926,351,-12,18,372,606,150,210,216
affine,210,121,221,012201120102210021221,276,1467,1220,247,8802,7320,1482,3438,1956,369,-14,18,372,552,384,12,162
affine,210,122,221,012201120210021102221,276,1503,1220,283,9018,7320,1698,3372,1674,321,-12,16,372,660,42,354,270
affine,210,200,221,012201120000222111221,222,1646,1389,257,9876,8334,1542,3078,1536,255,-14,18,444,390,408,84,216
affine,210,201,221,012201120111000222221,258,1571,1245,326,9426,7470,1956,3378,1422,276,-14,18,336,750,354,300,216
affine,210,202,221,012201120222111000221,240,1610,1320,290,9660,7920,1740,3282,1542,255,-14,18,390,552,390,192,216
affine,210,210,221,012201120012201120221,267,1482,1240,242,8892,7440,1452,3684,2232,369,-14,18,390,546,96,204,216
affine,210,211,221,012201120120012201221,267,1518,1240,278,9108,7440,1668,3780,2112,339,-14,18,390,546,312,204,216
affine,210,212,221,012201120201120012221,267,1491,1246,245,8946,7476,1470,3630,2160,351,-14,18,390,528,168,168,216
affine,210,220,221,012201120021210102221,267,1500,1244,256,9000,7464,1536,3678,2142,378,-14,18,390,558,192,180,216
affine,210,221,221,012201120102021210221,267,1500,1244,256,9000,7464,1536,3708,2172,348,-14,18,390,558,192,180,216
affine,210,222,221,012201120210102021221,267,1491,1238,253,8946,7428,1518,3684,2166,321,-14,18,390,504,192,216,216
affine,211,000,221,120012201000000000221,258,1471,753,718,8826,4518,4308,4434,126,57,-4,18,660,948,1122,444,1134
affine,211,001,221,120012201111111111221,258,1462,807,655,8772,4842,3930,4062,132,42,-6,18,660,732,1014,444,1080
affine,211,002,221,120012201222222222221,258,1324,843,481,7944,5058,2886,3534,648,174,-6,18,606,498,960,444,378
affine,211,010,221,120012201012012012221,195,1441,897,544,8646,5382,3264,3636,372,147,-6,18,642,570,690,498,864
affine,211,011,221,120012201120120120221,213,1429,876,553,8574,5256,3318,3750,432,156,-4,18,642,534,834,444,864
affine,211,012,221,120012201201201201221,204,1447,888,559,8682,5328,3354,3732,378,114,-6,18,642,606,744,498,864
affine,211,020,221,120012201021021021221,231,1438,849,589,8628,5094,3534,3888,354,144,-4,18,642,570,996,462,864
affine,211,021,221,120012201102102102221,195,1450,894,556,8700,5364,3336,3768,432,135,-6,18,642,606,708,516,864
affine,211,022,221,120012201210210210221,186,1435,918,517,8610,5508,3102,3564,462,153,-8,18,642,552,582,462,864
affine,211,100,221,120012201000111222221,312,1346,1126,220,8076,6756,1320,2370,1050,267,-8,14,282,858,-156,120,216
affine,211,101,221,120012201111222000221,213,1676,1387,289,10056,8322,1734,3126,1392,255,-12,18,426,498,312,282,216
affine,211,102,221,120012201222000111221,222,1673,1363,310,10038,8178,1860,3348,1488,240,-12,18,408,444,510,282,216
affine,211,110,221,120012201012120201221,276,1496,1214,282,8976,7284,1692,3558,1866,351,-14,16,372,606,252,246,216
affine,211,111,221,120012201120201012221,294,1499,1178,321,8994,7068,1926,3654,1728,330,-12,16,372,588,306,390,270
affine,211,112,221,120012201201012120221,258,1451,1256,195,8706,7536,1170,3096,1926,369,-14,16,372,570,18,48,162
affine,211,120,221,120012201021102210221,276,1476,1220,256,8856,7320,1536,3456,1920,351,-14,18,372,606,150,246,162
affine,211,121,221,120012201102210021221,276,1452,1214,238,8712,7284,1428,3354,1926,357,-12,18,372,516,384,48,108
affine,211,122,221,120012201210021102221,276,1491,1214,277,8946,7284,1662,3444,1782,333,-14,18,372,642,42,390,216
affine,211,200,221,120012201000222111221,222,1640,1383,257,9840,8298,1542,3090,1548,261,-14,18,444,354,408,120,216
affine,211,201,221,120012201111000222221,258,1577,1239,338,9462,7434,2028,3378,1350,261,-14,18,336,786,354,336,216
affine,211,202,221,120012201222111000221,240,1601,1314,287,9606,7884,1722,3282,1560,267,-14,18,390,498,390,228,216
affine,211,210,221,120012201012201120221,267,1509,1234,275,9054,7404,1650,3690,2040,345,-14,18,390,492,312,240,216
affine,211,211,221,120012201120012201221,267,1491,1234,257,8946,7404,1542,3720,2178,357,-14,18,390,528,168,240,216
affine,211,212,221,120012201201120012221,267,1482,1240,242,8892,7440,1452,3684,2232,369,-14,18,390,546,96,204,216
affine,211,220,221,120012201021210102221,267,1491,1238,253,8946,7428,1518,3666,2148,369,-14,18,390,522,174,216,216
affine,211,221,221,120012201102021210221,267,1488,1238,250,8928,7428,1500,3672,2172,366,-14,18,390,522,156,216,216
affine,211,222,221,120012201210102021221,267,1476,1232,244,8856,7392,1464,3666,2202,333,-14,18,390,522,84,252,216
affine,212,000,221,201120012000000000221,258,1408,753,655,8448,4518,3930,4074,144,66,-4,18,660,1002,1122,444,702
affine,212,001,221,201120012111111111221,258,1432,807,625,8592,4842,3750,3906,156,51,-6,18,660,660,1014,444,972
affine,212,002,221,201120012222222222221,258,1417,843,574,8502,5058,3444,3816,372,120,-6,18,606,516,960,444,918
affine,212,010,221,201120012012012012221,204,1432,888,544,8592,5328,3264,3702,438,156,-4,18,642,516,744,498,864
affine,212,011,221,201120012120120120221,195,1435,906,529,8610,5436,3174,3642,468,138,-6,18,642,570,654,444,864
affine,212,012,221,201120012201201201221,213,1450,867,583,8700,5202,3498,3906,408,117,-6,18,642,624,870,498,864
affine,212,020,221,201120012021021021221,195,1438,903,535,8628,5418,3210,3732,522,150,-8,18,642,570,672,462,864
affine,212,021,221,201120012102102102221,186,1447,909,538,8682,5454,3228,3648,420,120,-6,18,642,588,618,516,864
affine,212,022,221,201120012210210210221,231,1438,849,589,8628,5094,3534,3876,342,120,-8,18,642,570,996,462,864
affine,212,100,221,201120012000111222221,312,1346,1126,220,8076,6756,1320,2364,1044,261,-8,14,282,858,-156,120,216
affine,212,101,221,201120012111222000221,213,1676,1387,289,10056,8322,1734,3138,1404,258,-12,18,426,498,312,282,216
affine,212,102,221,201120012222000111221,222,1673,1363,310,10038,8178,1860,3330,1470,246,-12,18,408,444,510,282,216
affine,212,110,221,201120012012120201221,276,1481,1214,267,8886,7284,1602,3402,1800,348,-12,16,372,570,198,246,216
affine,212,111,221,201120012120201012221,294,1499,1178,321,8994,7068,1926,3726,1800,324,-14,16,372,588,306,390,270
affine,212,112,221,201120012201012120221,258,1466,1256,210,8796,7536,1260,3186,1926,363,-14,16,372,606,72,48,162
affine,212,120,221,201120012021102210221,276,1491,1220,271,8946,7320,1626,3342,1716,333,-12,16,372,588,150,246,270
affine,212,121,221,201120012102210021221,276,1470,1214,256,8820,7284,1536,3378,1842,354,-12,18,372,516,384,48,216
affine,212,122,221,201120012210021102221,276,1512,1214,298,9072,7284,1788,3618,1830,345,-14,18,372,660,42,390,324
affine,212,200,221,201120012000222111221,222,1634,1383,251,9804,8298,1506,3066,1560,264,-14,18,444,318,408,120,216
affine,212,201,221,201120012111000222221,258,1574,1239,335,9444,7434,2010,3390,1380,270,-14,18,336,768,354,336,216
affine,212,202,221,201120012222111000221,240,1610,1314,296,9660,7884,1776,3276,1500,249,-14,18,390,552,390,228,216
affine,212,210,221,201120012012201120221,267,1491,1234,257,8946,7404,1542,3720,2178,357,-14,18,390,528,168,240,216
affine,212,211,221,201120012120012201221,267,1473,1234,239,8838,7404,1434,3558,2124,363,-14,18,390,492,96,240,216
affine,212,212,221,201120012201120012221,267,1518,1240,278,9108,7440,1668,3780,2112,339,-14,18,390,546,312,204,216
affine,212,220,221,201120012021210102221,267,1497,1238,259,8982,7428,1554,3696,2142,363,-14,18,390,522,210,216,216
affine,212,221,221,201120012102021210221,267,1500,1238,262,9000,7428,1572,3708,2136,369,-14,18,390,522,228,216,216
affine,212,222,221,201120012210102021221,267,1512,1232,280,9072,7392,1680,3762,2082,330,-14,18,390,522,300,252,216
affine,220,000,221,021210102000000000221,258,1464,757,707,8784,4542,4242,4398,156,63,-4,18,660,960,1122,420,1080
affine,220,001,221,021210102111111111221,258,1452,811,641,8712,4866,3846,4032,186,66,-4,18,660,672,1014,420,1080
affine,220,002,221,021210102222222222221,258,1428,847,581,8568,5082,3486,3858,372,117,-6,18,606,582,960,420,918
affine,220,010,221,021210102012012012221,231,1446,847,599,8676,5082,3594,3954,360,141,-6,18,642,600,1014,474,864
affine,220,011,221,021210102120120120221,195,1431,910,521,8586,5460,3126,3564,438,141,-8,18,642,546,654,420,864
affine,220,012,221,021210102201201201221,186,1446,916,530,8676,5496,3180,3576,396,123,-6,18,642,600,600,474,864
affine,220,020,221,021210102021021021221,195,1437,907,530,8622,5442,3180,3624,444,150,-6,18,642,564,672,438,864
affine,220,021,221,021210102102102102221,213,1464,868,596,8784,5208,3576,3918,342,108,-6,18,642,690,888,492,864
affine,220,022,221,021210102210210210221,204,1428,898,530,8568,5388,3180,3612,432,138,-8,18,642,510,726,438,864
affine,220,100,221,021210102000111222221,312,1349,1130,219,8094,6780,1314,2370,1056,264,-8,14,282,870,-150,96,216
affine,220,101,221,021210102111222000221,222,1685,1367,318,10110,8202,1908,3300,1392,240,-12,18,426,474,534,258,216
affine,220,102,221,021210102222000111221,213,1667,1391,276,10002,8346,1656,3192,1536,258,-12,18,408,492,282,258,216
affine,220,110,221,021210102012120201221,276,1478,1206,272,8868,7236,1632,3444,1812,351,-10,16,372,564,150,222,324
affine,220,111,221,021210102120201012221,276,1493,1218,275,8958,7308,1650,3468,1818,330,-12,18,372,600,42,366,270
affine,220,112,221,021210102201012120221,276,1481,1236,245,8886,7416,1470,3396,1926,357,-12,18,372,636,384,24,54
affine,220,120,221,021210102021102210221,276,1506,1200,306,9036,7200,1836,3474,1638,321,-12,18,372,618,246,222,378
affine,220,121,221,021210102102210021221,258,1482,1278,204,8892,7668,1224,3204,1980,372,-14,18,372,672,48,24,108
affine,220,122,221,021210102210021102221,294,1491,1182,309,8946,7092,1854,3720,1866,333,-12,18,372,510,282,366,324
affine,220,200,221,021210102000222111221,222,1643,1387,256,9858,8322,1536,3090,1554,258,-14,18,444,366,414,96,216
affine,220,201,221,021210102111000222221,258,1571,1243,328,9426,7458,1968,3390,1422,276,-14,18,336,744,360,312,216
affine,220,202,221,021210102222111000221,240,1610,1318,292,9660,7908,1752,3282,1530,255,-14,18,390,564,378,204,216
affine,220,210,221,021210102012201120221,267,1488,1238,250,8928,7428,1500,3672,2172,366,-14,18,390,522,156,216,216
affine,220,211,221,021210102120012201221,267,1500,1238,262,9000,7428,1572,3708,2136,369,-14,18,390,522,228,216,216
affine,220,212,221,021210102201120012221,267,1500,1244,256,9000,7464,1536,3708,2172,348,-14,18,390,558,192,180,216
affine,220,220,221,021210102021210102221,267,1491,1242,249,8946,7452,1494,3708,2214,303,-14,18,390,516,180,192,216
affine,220,221,221,021210102102021210221,267,1503,1242,261,9018,7452,1566,3726,2160,387,-14,18,390,552,216,192,216
affine,220,222,221,021210102210102021221,267,1494,1236,258,8964,7416,1548,3672,2124,378,-14,18,390,534,180,228,216
affine,221,000,221,102021210000000000221,258,1407,751,656,8442,4506,3936,4074,138,63,-4,18,660,996,1122,456,702
affine,221,001,221,102021210111111111221,258,1362,805,557,8172,4830,3342,3642,300,108,-4,18,660,672,1014,456,540
affine,221,002,221,102021210222222222221,258,1323,841,482,7938,5046,2892,3528,636,168,-6,18,606,492,960,456,378
affine,221,010,221,102021210012012012221,186,1443,910,533,8658,5460,3198,3582,384,126,-8,18,642,582,600,510,864
affine,221,011,221,102021210120120120221,231,1431,850,581,8586,5100,3486,3816,330,120,-4,18,642,546,978,456,864
affine,221,012,221,102021210201201201221,195,1440,895,545,8640,5370,3270,3624,354,117,-6,18,642,564,690,510,864
affine,221,020,221,102021210021021021221,213,1434,871,563,8604,5226,3378,3762,384,132,-6,18,642,546,852,474,864
affine,221,021,221,102021210102102102221,204,1446,883,563,8676,5298,3378,3756,378,108,-6,18,642,582,762,528,864
affine,221,022,221,102021210210210210221,195,1440,901,539,8640,5406,3234,3582,348,102,-6,18,642,582,672,474,864
affine,221,100,221,102021210000111222221,312,1346,1124,222,8076,6744,1332,2364,1032,255,-8,14,282,852,-150,132,216
affine,221,101,221,102021210111222000221,222,1682,1361,321,10092,8166,1926,3270,1344,237,-12,18,426,456,534,294,216
affine,221,102,221,102021210222000111221,213,1664,1385,279,9984,8310,1674,3186,1512,255,-12,18,408,474,282,294,216
affine,221,110,221,102021210012120201221,276,1481,1218,263,8886,7308,1578,3432,1854,342,-14,18,372,582,150,258,216
affine,221,111,221,102021210120201012221,276,1502,1230,272,9012,7380,1632,3570,1938,354,-14,18,372,654,42,402,162
affine,221,112,221,102021210201012120221,276,1460,1194,266,8760,7164,1596,3276,1680,330,-12,16,372,510,384,60,270
affine,221,120,221,102021210021102210221,276,1464,1212,252,8784,7272,1512,3402,1890,345,-12,18,372,600,228,258,54
affine,221,121,221,102021210102210021221,258,1407,1236,171,8442,7416,1026,2994,1968,369,-12,18,372,456,30,60,108
affine,221,122,221,102021210210021102221,294,1491,1194,297,8946,7164,1782,3696,1914,342,-12,18,372,690,318,402,0
affine,221,200,221,102021210000222111221,222,1634,1381,253,9804,8286,1518,3066,1548,258,-14,18,444,312,414,132,216
affine,221,201,221,102021210111000222221,258,1577,1237,340,9462,7422,2040,3372,1332,249,-14,18,336,780,360,348,216
affine,221,202,221,102021210222111000221,240,1604,1312,292,9624,7872,1752,3282,1530,261,-14,18,390,528,378,240,216
affine,221,210,221,102021210012201120221,267,1476,1232,244,8856,7392,1464,3666,2202,333,-14,18,390,522,84,252,216
affine,221,211,221,102021210120012201221,267,1512,1232,280,9072,7392,1680,3762,2082,330,-14,18,390,522,300,252,216
affine,221,212,221,102021210201120012221,267,1491,1238,253,8946,7428,1518,3684,2166,321,-14,18,390,504,192,216,216
affine,221,220,221,102021210021210102221,267,1494,1236,258,8964,7416,1548,3690,2142,369,-14,18,390,534,180,228,216
affine,221,221,221,102021210102021210221,267,1494,1236,258,8964,7416,1548,3672,2124,378,-14,18,390,534,180,228,216
affine,221,222,221,102021210210102021221,267,1491,1230,261,8946,7380,1566,3642,2076,285,-14,18,390,480,216,264,216
affine,222,000,221,210102021000000000221,258,1470,757,713,8820,4542,4278,4416,138,60,-4,18,660,942,1122,420,1134
affine,222,001,221,210102021111111111221,258,1446,811,635,8676,4866,3810,3954,144,57,-4,18,660,744,1014,420,972
affine,222,002,221,210102021222222222221,258,1428,847,581,8568,5082,3486,3882,396,129,-6,18,606,528,960,420,972
affine,222,010,221,210102021012012012221,195,1443,901,542,8658,5406,3252,3636,384,138,-6,18,642,582,690,474,864
affine,222,011,221,210102021120120120221,186,1434,925,509,8604,5550,3054,3480,426,129,-8,18,642,564,564,420,864
affine,222,012,221,210102021201201201221,231,1446,847,599,8676,5082,3594,3912,318,123,-6,18,642,600,1014,474,864
affine,222,020,221,210102021021021021221,204,1443,898,545,8658,5388,3270,3720,450,141,-6,18,642,600,726,438,864
affine,222,021,221,210102021102102102221,195,1440,898,542,8640,5388,3252,3564,312,111,-6,18,642,546,708,492,864
affine,222,022,221,210102021210210210221,213,1446,877,569,8676,5262,3414,3810,396,132,-8,18,642,618,852,438,864
affine,222,100,221,210102021000111222221,312,1349,1130,219,8094,6780,1314,2358,1044,261,-8,14,282,870,-150,96,216
affine,222,101,221,210102021111222000221,222,1685,1367,318,10110,8202,1908,3276,1368,249,-12,18,426,474,534,258,216
affine,222,102,221,210102021222000111221,213,1667,1391,276,10002,8346,1656,3198,1542,264,-12,18,408,492,282,258,216
affine,222,110,221,210102021012120201221,276,1493,1242,251,8958,7452,1506,3462,1956,372,-12,18,372,654,150,222,108
affine,222,111,221,210102021120201012221,276,1484,1200,284,8904,7200,1704,3456,1752,342,-12,18,372,546,42,366,378
affine,222,112,221,210102021201012120221,276,1475,1218,257,8850,7308,1542,3378,1836,363,-12,18,372,600,384,24,162
affine,222,120,221,210102021021102210221,276,1500,1236,264,9000,7416,1584,3552,1968,357,-14,18,372,582,192,222,216
affine,222,121,221,210102021102210021221,258,1500,1260,240,9000,7560,1440,3174,1734,345,-12,18,372,672,102,24,270
affine,222,122,221,210102021210021102221,294,1506,1164,342,9036,6984,2052,3720,1668,327,-12,18,372,546,282,366,486
affine,222,200,221,210102021000222111221,222,1646,1387,259,9876,8322,1554,3078,1524,252,-14,18,444,384,414,96,216
affine,222,201,221,210102021111000222221,258,1577,1243,334,9462,7458,2004,3384,1380,270,-14,18,336,780,360,312,216
affine,222,202,221,210102021222111000221,240,1601,1318,283,9606,7908,1698,3264,1566,270,-14,18,390,510,378,204,216
affine,222,210,221,210102021012201120221,267,1491,1238,253,8946,7428,1518,3666,2148,369,-14,18,390,522,174,216,216
affine,222,211,221,210102021120012201221,267,1497,1238,259,8982,7428,1554,3696,2142,363,-14,18,390,522,210,216,216
